"","Cntrl001ARM","Cntrl001PA","Cntrl002ARM","Cntrl002PA","Cntrl003ARM","Cntrl003PA","Cntrl004ARM","Cntrl004PA","Cntrl005ARM","Cntrl005PA","Cntrl007ARM","Cntrl007PA","Cntrl008ARM","Cntrl008PA","phvted1155ARM","phvted1155PA","phvted1163ARM","phvted1163PA","phvted1171ARM","phvted1171PA","phvted1173ARM","phvted1173PA","phvted1183ARM","phvted1183PA","phvted1192ARM","phvted1192PA","phvted1208ARM","phvted1208PA","phvted1210ARM","phvted1210PA","phvted1213ARM","phvted1213PA","phvted1216ARM","phvted1216PA","phvted1217ARM","phvted1217PA","phvted1220ARM","phvted1220PA","phvted1229ARM","phvted1229PA","phvted1232ARM","phvted1232PA","phvted1233ARM","phvted1233PA","phvted1234ARM","phvted1234PA","phvted1235ARM","phvted1235PA","phvted1236ARM","phvted1236PA","phvted1252ARM","phvted1252PA","phvted1253ARM","phvted1253PA","phvted1254ARM","phvted1254PA","phvted1262ARM","phvted1262PA","phvted1263ARM","phvted1263PA"
"RETSAT",139.570241663923,188.707143996256,192.599330502862,243.30746869642,99.8652370002207,118.55352645033,131.851536950217,152.004745950856,110.703782305583,151.522446560614,182.104411943729,140.670650333493,267.493519121585,178.762078781981,132.920631332018,137.850942109928,152.946793599201,124.350539981654,148.337708653255,152.019099646841,116.863485870652,104.310017536315,116.531155458792,143.655804747848,158.545133520678,158.211115239138,115.21663650982,126.953620276299,123.777644424674,125.567097252176,98.9033231253646,135.630469892713,180.633340817153,160.90283945039,142.399337651675,140.237047464473,96.4662446597064,105.684617264884,133.296095422663,127.807668440049,136.58910622893,159.22540926595,153.591957067048,138.876706022767,153.411091742757,157.068388465355,141.395910506372,136.808990288374,131.30449838869,115.562754513465,133.430857504243,150.959127277116,107.645122099981,109.799984009736,159.743020978316,144.41364329839,70.1006352691353,80.105294224001,133.482243765157,150.288676118429
"REV1",246.084373460075,216.622401983868,212.379802284236,241.125338932327,151.718340827258,153.301973858186,274.446532466747,131.80158351435,242.216546247554,228.254967575284,192.943960273712,223.947675330921,135.454165001994,290.359214668999,211.172293325867,271.725414735916,264.745465062576,245.016619519407,199.105694502497,252.805243059111,209.519535382383,263.772458137808,278.489710503214,305.495888577702,286.55564873367,216.807824586967,249.209317487907,249.086216997801,239.819186072806,278.235006860937,250.376881065112,222.676890868633,296.95742940621,217.007118995591,254.231278215818,188.810773401889,200.888468260419,222.898465504119,309.687920944381,209.340146582838,248.843371692937,226.870190980242,272.048499118759,266.99535735363,287.882542529619,288.928270139974,270.201774186833,251.964759092258,231.34602097055,279.128499363292,226.496077444177,232.763794013877,230.500967974959,304.216469458169,266.621445086111,278.362529836027,248.156248852739,288.904339824266,291.723290809334,222.564909671567
"RFC1",503.187450209407,527.040070806111,567.387216886808,525.893273146523,387.938036039319,413.915329417102,543.032996624596,409.83558085484,556.015989324281,583.74993835211,369.628598052449,437.767063837831,537.263578831438,470.154600264749,588.495375816756,615.027280182756,607.905276082103,584.90809546926,531.477351859256,516.528984987884,618.541735929664,579.100442184369,534.265721213612,562.803437588087,570.76248067444,487.524621773938,457.452719772323,542.365149914567,550.122864109663,634.159009144084,553.323996944607,506.083842883257,396.258480640771,494.352802785079,489.823899670946,458.31660763529,528.07810220932,544.756163538085,465.032994557259,544.28438111538,613.865983166803,482.879672545103,639.464553279149,549.63879425912,517.05219809596,528.409084651966,511.349594160029,519.677315627782,546.655462679446,639.15092688601,550.542445668768,469.744323426556,661.081456374884,634.62376079022,503.362900636709,509.633654248665,678.574149405229,730.140058828599,482.258429087017,613.774364300455
"RFNG",83.558499943533,51.3640746972057,124.929295461316,80.7388012714578,135.394215548376,111.399434336948,61.5307172434344,81.774705100144,75.7446931564515,69.9334368741297,147.41785728778,129.416998306814,76.264109707005,96.0975336804871,54.6689693381686,91.4587981306254,66.7686510128491,74.6103239889922,88.0507254572797,88.1878754857364,65.1096564136488,73.1369088473013,77.029068862591,72.7371163280242,69.2900953905185,90.2389323956567,93.8802223413349,64.2803140639486,67.0462240633652,63.2352288320312,100.685364983479,68.827402632123,89.8438082598407,67.7485639791115,67.0991643384857,86.9626383718243,64.6423288956795,72.0576935896938,108.240438388327,96.9575415752093,74.5745120215425,72.8482264615457,69.2669610302374,93.8884773111665,74.811581775789,73.6864044652283,65.8556295509128,66.928139133881,88.4295601393221,74.6713183010081,57.1846532161042,40.4806598285003,84.2440085999852,83.6091621358543,97.6845811737905,68.0209189448937,77.1106987960488,90.6109065812471,77.5058189604135,83.7486515774453
"RFPL3",0,0,18.7393943191973,0,0,0,0,0,1.66471853091102,0,0,0,0,0,1.07194057525821,0,0.776379662940106,0,0,0.839884528435584,0,2.39793143761644,0.987552164905013,6.36449767870212,1.17440839644947,5.8596709347829,0,0,0,3.61344164754464,0,1.01216768576651,3.78289718988803,2.11714262434723,0,0.783447192538958,3.97798947050335,0.960769247862584,0,0,0,5.20344474725326,1.00386900043822,1.95600994398263,0.946982047794798,2.90867386046954,1.9369302809092,0,0,0.888944265488192,0,0,1.17005567499979,3.02201790852486,0,1.04647567607529,2.80402541076541,7.87920926793453,0,0
"RFX1",186.399730643266,194.290195593778,223.83165436819,243.30746869642,238.140180538988,280.031605580953,196.3122883481,247.248226008671,118.195015694683,180.661378591502,238.470063259645,267.836918234971,152.52821941401,134.329885789928,179.014076068121,200.148964024992,164.592488543303,150.14176308896,145.164709537677,181.415058142086,129.384573642507,169.054166351959,185.659807002142,160.930869875754,176.16125946742,214.463956213054,138.259963811784,187.21641471125,202.857806140438,189.705686496094,175.531123024296,133.60613452118,195.764929576705,132.321414021702,175.948919820918,226.416238643759,163.097568290638,173.899233863128,178.396278084466,198.32224413111,204.098664480011,175.87643245716,221.855049096847,168.216855182507,171.403750650858,171.611757767703,181.10298126501,203.737129422255,204.549184564695,162.676800584339,181.64536903939,167.826068872324,136.896513974976,184.343092420016,176.981476479573,176.854389256724,187.869702521283,144.452169912133,208.835123310003,199.620073622952
"RFX7",446.257483214912,435.478024606744,830.779814817749,811.752272242765,385.057308048928,434.355592598193,462.945396402983,414.645857625436,400.364806684101,339.954207027019,263.401024418607,268.962283437639,448.478495888955,489.787429726353,390.186369393988,418.854785641705,429.337953605879,382.262771054713,354.582651165802,353.591386471381,359.772588644649,405.250412957178,428.597639568776,388.234358400829,308.86940826621,326.969638160886,347.356822662939,434.695623857453,400.558210429849,456.197008002511,400.959418075802,386.648055962809,365.049578824195,302.751395281654,404.086078571769,389.373254691862,313.266670802139,260.36846617076,359.799235013051,342.656766248751,419.187257047407,329.898396975857,370.427661161705,396.092013656484,364.588088400997,334.497493953997,320.561961490473,400.584597463082,341.213050234556,430.249024496285,389.079895411532,379.506185892191,341.65625709994,388.832970896865,364.306026259901,392.428378528233,196.281778753579,341.432401610496,451.040807561295,549.528823364333
"RGP1",158.852972420123,200.989857510805,284.214147174493,212.757651999112,190.128047365805,224.842894992006,189.475541987719,431.000798645465,173.130727214746,197.173440075671,255.813340587619,113.661885469463,449.616766183089,65.0983292674267,151.143621111407,238.588169036414,195.647675060907,235.805468409654,192.759696271342,168.816790215552,123.541399348975,166.656234914342,223.186789268533,208.209995488969,178.510076260319,155.867246865225,198.001923483543,200.875981449839,195.121703363896,163.508234551395,151.473557939748,157.898158979576,108.758294209281,214.889976371244,164.020179494076,171.574935166032,142.213123570495,150.840771914426,126.280511453049,142.130941627295,180.548818578471,155.062653468147,167.646123073183,198.535009314237,125.001630308913,143.494577116497,210.156935478648,216.532214844909,200.083045163719,149.342636602016,108.76296788161,164.452680553283,231.671023649959,218.592628716631,134.459952909806,125.577081129035,175.251588172838,116.874937474362,178.693971492064,215.681458856982
"RGS22",0,12.2827135145492,0,3.27319464614018,0,2.04402631810915,4.88339025741543,0,4.16179632727755,0.971297734362912,0,7.87755641867563,0,0,5.35970287629104,7.95293896788047,4.65827797764064,11.0533813317025,5.55274845226088,4.19942264217792,1.66947836958074,10.790691469274,12.8381781437652,0.909213954100302,14.0929007573936,14.063210243479,10.2414788008729,7.23153533219422,9.45523672688484,0,13.3653139358601,4.04867074306606,5.67434578483204,2.11714262434723,1.49109254085524,1.56689438507792,0.994497367625839,2.88230774358775,11.0244890951074,1.10179024517283,4.70996918030795,10.4068894945065,7.02708300306757,0.978004971991317,2.84094614338439,2.90867386046954,6.7792559831822,10.8266107422455,3.57291152078069,5.33366559292915,5.60633855059845,9.27681787736466,2.34011134999959,5.03669651420809,4.59692146700191,8.3718054086023,14.0201270538271,13.1320154465575,1.07646970778352,9.17793441944606
"RGS9",0,1.11661031950447,0,0,0,0,0,0,0.832359265455511,0,0,0,0,0,0,3.97646948394024,0,7.3689208878017,0.793249778894412,2.51965358530675,0.834739184790369,1.19896571880822,2.96265649471504,0.909213954100302,0,2.34386837391316,0,0,0.859566975171349,0,0,1.01216768576651,1.89144859494401,0,0.745546270427619,3.13378877015583,0,0,1.0022262813734,2.20358049034567,0,1.04068894945065,5.01934500219112,0,0,2.90867386046954,0.9684651404546,6.88966138142893,0,0.888944265488192,6.72760626071814,4.21673539880212,1.17005567499979,0,3.44769110025143,1.04647567607529,5.60805082153082,6.56600772327877,0,2.29448360486151
"RHBDF2",708.869911608873,731.379759275429,1144.14413093322,1036.51163794439,1152.29119615639,864.623132560168,809.666104679478,1065.95733236423,1115.36141571038,1146.13132654824,917.025788716633,967.814074294434,1550.32414061106,987.841313962856,895.070380340603,808.548795067848,729.02050350076,855.715938095972,923.342742633096,959.988016001873,714.536742180556,736.164951348246,751.527197492715,751.01072608685,1007.64240415364,941.063152126134,752.748691864158,696.637903668043,640.377396502655,735.335375275334,866.072343043733,791.515130269415,807.648550041094,872.26276123106,1057.93015773679,1286.42029014897,1056.15620441864,1121.21771225564,821.82555072619,699.636805684749,837.58951923143,758.662244149526,917.536266400536,933.016743279717,843.761004585165,927.866961489782,762.18206553777,746.051903874732,1002.20168157898,1036.50901355923,794.97880647486,802.866419931923,890.412368674843,730.320994560173,692.985911150538,662.419102955657,862.237813810364,604.072710541647,990.352131160839,827.161339552576
"RHOBTB1",36.7290109641903,37.9647508631521,21.8626267057302,25.0944922870747,0,0,30.2770195959756,10.5826088953128,23.3060594327543,13.5981682810808,23.8470063259645,18.0058432426872,0,0,18.2229897793895,31.8117558715219,44.2536407875861,39.6079497719341,53.1477351859256,47.0335335923927,19.1990012501785,8.39276003165753,32.5892214418654,38.1869860722127,19.9649427396409,72.659919591308,29.0175232691399,13.6595667385891,28.3657101806545,35.2310560635602,15.1473557939748,14.1703476007312,28.3717289241602,23.2885688678196,26.8396657353943,33.6882292791752,10.9394710438842,21.1369234529768,30.0667884412021,39.664448826222,18.8398767212318,39.5461800791248,21.0812490092027,31.2961591037222,17.9926589081012,33.9345283721446,35.8332101968202,43.3064429689818,21.4374691246841,32.0019935575749,45.9719761149073,27.830453632094,23.4011134999959,33.2421969937734,45.9692146700191,30.3477946061833,42.0603811614812,22.3244262591478,26.911742694588,39.0062212826457
"RHOBTB2",113.85993398899,155.208834411122,201.96902766246,194.209549004317,232.378724558206,203.38061865186,158.22184434026,207.803956489778,167.304212356558,176.77618765405,173.432773279742,173.306241210864,331.236655593111,244.893714863177,139.352274783567,155.082309873669,100.929356182214,105.007122651174,83.2912267839133,92.3872981279143,121.037181794604,130.687263350096,134.307094427082,142.746590793747,213.742328153803,195.713009221749,104.975157708947,118.918581018305,156.441189481186,178.86536155346,145.236411436346,121.460122291982,93.6267054497287,102.681417280841,146.872615274241,195.86179813474,171.053547231644,136.429233196487,144.32058451777,131.113039175567,94.9843784695436,110.313028641769,118.45654205171,110.514561835019,119.319738022145,128.951207814149,158.828283034554,159.446449113069,126.838358987715,120.007475840906,133.430857504243,126.502061964064,204.759743124964,155.130252637609,150.549178044312,137.088313565863,93.9348512606413,86.6713019472798,148.552819674126,165.202819550029
"RIC8A",561.953867752112,522.573629528093,839.10843451517,528.075402910616,678.891563068808,680.660763930345,521.546079491968,677.286969300016,611.7840601098,613.86016811736,793.454937754817,862.029745243647,916.307586778194,653.049906301805,589.567316392014,668.04687330196,597.035960800942,492.796584371739,587.004836381865,571.961363864633,581.813211798887,557.519059245821,545.128795027567,493.703177076464,641.226984461408,637.53219770438,576.083182549101,600.21743257212,593.101212868231,532.982643012834,566.689310880467,562.765233286182,706.456050211589,558.92565282767,624.767774618345,576.617133708673,703.109638911468,645.636934563656,562.248943850479,632.427600729206,551.06639409603,560.931343753902,603.325269263372,641.571261626304,514.211251952575,660.268966326585,556.867455761395,649.596644534727,556.480969361593,566.257497115978,646.971468739061,555.765725562119,494.933550524913,615.484314036229,659.658230514774,593.351708334688,598.659425198415,466.186548352793,680.328855319185,526.583987315717
"RICTOR",481.150043630893,394.163442785079,630.892942079644,991.777977780475,728.824181568918,853.380987810568,685.627992141126,925.497250662807,750.788057440871,843.086433427008,682.891544788982,516.542628024588,714.833744716405,417.455952762546,450.215041608447,466.572419448988,586.16664551978,545.300145697326,473.570117999964,494.691987248559,661.113434353972,641.446659562397,481.925456473646,525.525665469975,704.64503786968,484.008819213068,680.204883691309,698.244911519642,572.471605464119,500.461668184932,693.21428280661,609.324946831442,464.350630058755,526.109942150288,623.276682077489,586.801947211679,508.188154856804,565.893086991062,465.032994557259,520.044995721577,618.575952347111,476.635538848399,532.050570232259,563.330863866999,553.984497959957,557.495823256661,584.952944834578,515.740366266965,617.220465214864,599.148434939041,668.275555231335,629.136921501276,533.545387799906,577.205420528247,488.422905868953,548.353254263451,555.197031331551,631.649942979418,587.752460449802,507.080876674395
"RILPL2",1134.92643879348,1001.59945659551,1106.66534229482,893.58213839627,1324.17463291639,1251.96611984185,1075.32253468288,1057.29883417716,1288.49214292513,1379.24278279534,1439.49201822185,1078.09986415589,1115.50488825172,1424.93009618701,1005.4802595922,1089.55263859962,1251.52401665945,1297.85119136407,1290.61739026121,1510.95226665562,1676.99102224385,1756.48477805404,1241.3530712856,1442.01333120308,1221.38473230744,1219.9834886218,1065.96725185752,980.274789475217,1299.66526645908,1282.77178487835,1501.37026546162,1624.52913565526,925.864087225095,1405.78270256656,1268.17420599738,1312.27404750275,1472.85060145387,1259.56848394785,1378.06113688843,1414.69867480192,1147.66249026837,1321.67496580233,1282.94458256005,1359.42691106793,2177.11172788024,2141.75351925907,1044.00542141006,1217.50158983251,1413.08650646876,1471.20275938296,1406.06970849009,1274.297437518,1851.02807784967,1636.92636711763,1283.69031966028,1199.26112478228,2938.61863048215,2780.04767003623,1375.72828654734,1112.82454835783
"RIMS1",1.83645054820952,11.1661031950447,2.08215492435526,4.36425952818691,0,12.2641579086549,2.93003415444926,4.81027677059671,4.16179632727755,3.88519093745165,0,1.12536520266795,0,1.03330681376868,20.3668709299059,11.9294084518207,3.10551865176043,4.60557555487606,3.17299911557765,3.35953811374234,5.00843510874222,8.39276003165753,6.91286515433509,6.36449767870212,15.2673091538431,21.0948153652185,8.53456566739409,4.01751962899679,9.45523672688484,2.71008123565848,7.12816743245871,2.02433537153303,16.0773130570241,3.17571393652085,3.72773135213809,10.9682606955454,10.9394710438842,3.84307699145033,7.01558396961382,15.4250634324197,4.70996918030795,18.7324010901118,11.0425590048205,7.82403977593054,1.8939640955896,13.5738113488578,3.8738605618184,11.8108480824496,2.67968364058552,0,6.72760626071814,4.21673539880212,3.51016702499938,1.00733930284162,8.04461256725334,23.0224648736563,5.60805082153082,18.3848216251806,5.3823485389176,3.44172540729227
"RIMS4",0.918225274104758,8.93288255603578,0,0,0,0,1.95335610296617,0,5.82651485818858,3.88519093745165,1.08395483299838,0,0,0,7.50358402680745,2.65097965596016,1.55275932588021,1.84223022195043,1.58649955778882,1.67976905687117,4.17369592395185,13.1886229068904,1.97510432981003,11.8197814033039,11.7440839644947,4.68773674782632,3.41382626695763,10.4455510353917,1.7191339503427,3.61344164754464,0.891020929057339,2.02433537153303,3.78289718988803,2.11714262434723,1.49109254085524,8.61791911792854,0.994497367625839,4.80384623931292,6.01335768824041,4.40716098069133,13.3449126775392,3.12206684835196,3.01160700131467,5.8680298319479,6.62887433456359,0.969557953489846,6.7792559831822,3.93694936081653,6.25259516136621,5.33366559292915,8.97014168095751,5.06008247856254,3.51016702499938,0,4.59692146700191,13.6041837889787,5.60805082153082,3.93960463396726,6.45881824670112,13.7669016291691
"RIPPLY1",1.83645054820952,0,0,0,0,0,0,0,0.832359265455511,0.971297734362912,0,0,0,0,0,0,0.776379662940106,4.60557555487606,2.37974933668324,0,0,1.19896571880822,4.93776082452507,0.909213954100302,1.17440839644947,2.34386837391316,5.12073940043645,0,0.859566975171349,0,0,0,3.78289718988803,1.05857131217362,4.47327762256571,2.35034157761687,0,1.92153849572517,1.0022262813734,0,0.784994863384658,3.12206684835196,0,1.95600994398263,0.946982047794798,3.87823181395938,0.9684651404546,0.984237340204132,0,0,0,3.3733883190417,1.17005567499979,1.00733930284162,0,5.23237838037644,2.80402541076541,2.62640308931151,2.15293941556704,5.73620901215379
"RMDN3",89.0678515881615,117.24408354797,225.913809292546,146.202694194261,144.036399519549,78.6950132472021,97.6678051483085,77.9264836836667,115.697937898316,124.326109998453,174.51672811274,74.2741033760845,114.965299707575,156.02932887907,91.1149488969476,117.968594690227,72.97968831637,107.7704679841,83.2912267839133,87.3479909573008,100.168702174844,92.3203603482328,105.668081644836,97.2858930887324,95.1270801124067,82.0353930869606,81.0783738402438,73.1188572477416,104.007603995733,118.340213957087,90.8841347638486,97.1680978335854,94.5724297472007,133.379985333876,124.506227161412,91.6633215270581,122.323176217978,102.802309521296,95.2114967304732,79.328897652444,93.4143887427743,108.231650742868,74.2863060324286,78.2403977593054,77.6525279191734,59.1430351628806,108.468095730915,89.565597958576,103.61443410264,108.451200389559,63.9122594768223,95.2982200129279,84.2440085999852,106.777966101212,129.863031442804,119.298227072583,78.5127115014315,87.9845034919355,116.25872844062,74.5707171579992
"RN7SL1",189714.523882784,224349.345394839,176643.777317527,177839.211514088,226830.442448713,207152.86922193,160423.276668303,150528.953037637,217468.84056703,215476.574582006,216198.043306027,235337.496547124,245892.563749796,214308.866482438,254382.217914525,243875.547960227,168919.252404868,221834.915521493,205563.540952477,264410.767473034,203660.501044339,233545.333400934,214927.890513432,214700.873907291,218715.947712766,239444.905342221,245794.637764383,204307.746716929,215297.459405118,195333.621862144,200289.030559083,197707.726228459,217061.695031478,268557.424755822,218847.652221323,233621.60247354,272288.406769117,233502.475692779,237685.980437953,263140.564254628,222499.729072611,251486.647390548,232363.549793435,216193.867088513,233485.99974019,235212.82040073,188184.398372014,206083.551241302,220201.216709355,240128.736547794,215545.776987148,270714.412603096,260443.862753879,210053.413446443,208884.111460567,229603.042184975,224296.796632536,214887.047961289,238224.899271909,243614.502262566
"RNA28S5",489492.120246135,567499.329123036,911540.357868716,904799.376448592,1093172.89633759,999988.775476946,429896.564496898,889432.681602935,481105.320151816,426871.756084219,1134497.47895143,1211540.04306225,1033872.69583757,890057.423562299,508703.335216261,656053.841338396,410870.986943185,589101.011454419,419361.014609878,526157.42122187,407371.086439766,646840.806331315,620481.00031415,611153.617239233,654279.359379548,629268.889752149,474336.651032129,471663.23247563,581155.810614275,540887.94997725,509180.14705632,387853.547676557,397754.616479372,494656.612751673,461095.019686288,615302.189181862,729352.435448379,516517.233804908,674910.202365944,716313.502835685,469032.075887743,490395.528138036,559623.840067295,385926.629977606,712877.668777398,556178.193997869,425786.667466005,380952.01523803,554104.089972393,509025.487415317,491093.952945932,570785.737052652,727022.284050847,589951.284727102,413077.064564058,461421.473376201,576964.680595323,547970.114150864,504094.617109406,536652.18137385
"RNA45S5",414800.921774632,463507.176846945,844636.555839333,819019.855422078,518108.531498453,465362.44983075,644983.535028657,776590.322952215,425893.265355621,721473.158000631,516166.284015835,514510.218468569,954626.317959935,907016.05498987,390047.017119204,397836.493439425,368862.636140822,385789.720814637,377384.616060122,356661.164422813,503811.843415336,428663.815514065,395126.53404365,384354.742458683,840912.818518108,405548.997330512,732268.294632113,331176.195577092,386605.719288867,429286.804692834,363767.31347602,638293.18599808,392168.223054204,455346.567074106,379360.782059308,376384.483686759,395177.451989274,367481.747307216,453682.781920705,437981.454680614,594878.527411254,696071.047973766,346700.213467347,555454.011822581,443298.395267557,412129.999289929,429524.94290816,731947.782789607,399355.03941222,381131.298051,691310.879068034,364642.193611413,488026.711875389,434119.923934715,446161.108362071,442238.527758065,532871.381011037,559349.005535306,580671.442712002,459844.342701111
"RNA5-8S5",24560.6896317541,44396.4263034978,43536.8183908063,52566.4149521293,47398.5381112297,27435.94325482,30292.6464447994,50745.5337637329,31452.3595637674,33239.7510653676,46810.5894630352,49226.850060304,67887.5786124699,42414.1447847629,38375.4725942438,40208.7339317757,18976.2717215821,37881.7800539666,33783.7148333341,37174.1291130874,32661.6748224776,40525.0412957178,36531.5296841662,29629.4643362207,43929.9204775887,41569.6775455369,41579.5504749772,28765.440543617,13563.1073012287,34932.0437672259,37837.2037524199,32730.4664546318,24046.9317118207,34768.7747483424,34439.018869863,9093.47156379969,43204.9436391369,35626.2844799925,20401.318183637,43616.570435657,11388.7054779846,15428.2136756059,35727.6977255964,36461.9813657803,34931.3267970067,11258.5069559241,26576.6203843551,21816.6048829648,22436.0978947424,16941.499811674,11005.2425748248,25469.0818087648,34057.980587894,38990.0750557877,16021.4205428684,34933.4510187453,62102.1527849269,30038.1721324557,21909.387962518,32060.8194107299
"RNASE4",286.486285520684,304.834617224721,62.4646477306578,69.8281524509905,80.6603837309475,74.6069606109838,226.589307944076,122.181029973156,155.651182640181,188.431760466405,152.837631452772,221.696944925586,114.965299707575,216.994430891422,248.690213459904,238.588169036414,247.665112477894,252.385540407208,383.139643206001,408.183880819694,171.956272066816,187.038652134082,333.792631737895,359.139511869619,146.801049556183,194.541075034792,252.623143754865,252.300232700998,134.952015101902,108.403249426339,163.056830017493,205.470040210603,119.161261481473,151.375697640827,139.417152569965,152.772202545097,138.235134099992,202.722311299005,264.587738282578,219.256258789394,437.242138905255,384.014222347291,355.369626155131,332.521690477048,175.191678842038,228.815677023604,209.188470338194,177.162721236744,238.491844012111,223.125010637536,271.346785848965,264.810983044773,222.310578249961,237.732075470622,313.73989012288,321.268032555113,95.336863966024,137.886162188854,226.058638634539,161.761094142737
"RNASEK",913.634147734234,875.422490491506,1223.26601805871,1085.60955763649,1201.26357199304,1138.52265918679,845.803192584352,941.852191682835,974.692699848403,821.717883271024,1150.07607781129,955.435057065087,1199.73689001766,1408.39718716671,874.703509410697,888.078184746653,806.658469794771,889.797197202055,790.870029557729,733.219193324265,996.678586639701,1061.08466114527,719.925528215755,812.83727496567,829.132327893323,851.996153917434,733.119190829152,816.359988612148,965.293713117425,835.608380994698,881.219698837708,885.6467250457,998.684858130439,830.978480056289,774.622574974296,852.390545482386,1008.4203307726,894.476169760065,975.166171776321,927.707386435526,904.314082619126,909.56214181987,916.532397400098,957.4668675795,952.663940081567,923.019171722333,937.474255960053,807.074618967389,937.889274204932,1082.73411536462,789.372467924261,827.323485244976,1051.88005182481,863.289782535267,940.07044000189,925.084497650555,1261.81143484443,1322.39395546834,992.505070576406,946.474487005374
"RNASEL",275.467582231427,251.237321888506,339.391252669907,400.420811711149,410.023617298983,385.298960963574,344.767352173529,478.141510997313,388.711776967724,394.346880151342,295.919669408559,308.350065531017,234.483680591687,286.225987413924,326.941875453753,344.62735527482,436.32537057234,390.55280705349,268.118425266311,300.678661179939,231.222754186932,255.37969810615,355.518779365805,283.674753679294,291.253282319468,263.685192065231,371.253606531643,358.362750906514,281.937967856202,297.205575510547,309.184262382897,373.489876047844,365.049578824195,305.927109218175,290.763045466771,311.028535437966,375.920004962567,327.622313521141,247.54989149923,350.369297964961,379.15251901479,328.857708026406,358.381233156446,330.565680533065,201.707176180292,161.916178232804,397.070707586386,373.025951937366,343.892733875142,341.354597947466,370.018344339498,339.868873143451,244.541636074957,220.607307322314,239.039916284099,182.0867676371,88.3268004391104,154.957782269379,209.911593017787,246.656987522613
"RNF115",269.958230586799,249.004101249497,282.131992250138,185.481029947944,228.537753904351,197.248539697533,217.799205480728,199.145458302704,239.719468451187,195.230844606945,290.499895243567,212.694023304242,121.794921472381,212.861203636348,297.999479921782,312.815599403299,225.150102252631,222.909856856001,322.852660010026,263.723741928774,313.027194296388,280.557978201123,261.701323699828,213.665279213571,231.358454100545,234.386837391316,252.623143754865,240.247673814008,310.303678036857,252.037554916239,241.466671774539,217.616052439801,227.919555690754,229.709974741675,196.078669122464,200.562481289973,298.349210287752,253.643081435722,316.703504913995,283.160093009418,240.208428195705,223.74812413189,290.118141126647,269.929372269604,253.791188809006,291.836944000444,281.823355872289,316.924423545731,277.793870740699,274.683778035851,264.619179588247,312.038419511357,279.643306324951,284.069683401336,271.218366553113,324.407459583339,277.598515665776,253.447898118561,331.552669997324,238.626294905597
